0, 3, 0.005242, 0.99854875702018142,
 1, 1, 0.018375000000000002, 0.99801734670565612,
 2, 1, 0.012055, 0.99801734670565623,
 3, 3, 0.009629, 0.99929318916319887,
 4, 1, 0.005418, 0.99632031725018477,
 5, 3, 0.008047, 0.99929318916319898,
 6, 3, 0.017489, 0.99929318916319898,
 7, 1, 0.014927, 0.99801734670565612,
 8, 1, 0.009506, 0.99801734670565612,
 9, 3, 0.021026, 0.99929318916319887,
 10, 3, 0.014151, 0.99929318916319887,
 11, 3, 0.009073, 0.99929318916319898,
 12, 3, 0.026514, 0.99929318916319876,
 13, 3, 0.00316, 0.99673612097105957,
 14, 1, 0.011437, 0.99801734670565612,
 15, 3, 0.006738, 0.9991051075730828,
 16, 3, 0.015457, 0.99929318916319887,
 17, 1, 0.01272, 0.99801734670565612,
 18, 3, 0.008558, 0.99929318916319887,
 19, 3, 0.024251, 0.99929318916319898,
 20, 3, 0.005625, 0.99872436904622908,
 21, 1, 0.012064, 0.99801734670565612,
 22, 3, 0.009786, 0.99929318916319887,
 23, 3, 0.01183, 0.99929318916319887,
 24, 3, 0.005168, 0.99851138149934282,
 25, 3, 0.01652, 0.99929318916319898,
 26, 3, 0.013075, 0.99929318916319887,
 27, 3, 0.012688, 0.99929318916319898,
 28, 3, 0.007406, 0.99926859008046132,
 29, 1, 0.018099, 0.99801734670565623,
 30, 2, 0.004896, 0.99887484668324855,
 31, 3, 0.013962, 0.99929318916319898,
 32, 1, 0.007386, 0.99801734670565612,
 33, 3, 0.010734, 0.99929318916319898,
 34, 1, 0.010016, 0.99801734670565623,
 35, 1, 0.007812, 0.99801734670565623,
 36, 3, 0.004439, 0.9980674380562935,
 37, 3, 0.008021, 0.99929318916319887,
 38, 3, 0.016737000000000002, 0.99929318916319887,
 39, 3, 0.009055, 0.99929318916319898,
 40, 1, 0.005069, 0.9958543674859065,
 41, 3, 0.006782, 0.99911711334228315,
 42, 1, 0.016218, 0.99801734670565623,
 43, 3, 0.005614, 0.99871970871765203,
 44, 3, 0.005777, 0.9987866630895148,
 45, 3, 0.024095000000000002, 0.99929318916319887,
 46, 3, 0.006211, 0.99894504804550455,
 47, 3, 0.01477, 0.99929318916319898,
 48, 3, 0.009496, 0.99929318916319887,
 49, 1, 0.011659, 0.99801734670565612,
 50, 3, 0.009318, 0.99929318916319898,
 51, 3, 0.008014, 0.99929318916319887,
 52, 3, 0.016397, 0.99929318916319898,
 53, 3, 0.003079, 0.99661202568185059,
 54, 3, 0.014762, 0.99929318916319898,
 55, 3, 0.005929, 0.99884524625643933,
 56, 3, 0.003779, 0.99750067556589461,
 57, 1, 0.004345, 0.99461711688811494,
 58, 2, 0.002732, 0.99724413406626822,
 59, 1, 0.011174, 0.99801734670565612,
 60, 3, 0.008614, 0.99929318916319898,
 61, 1, 0.008328, 0.99801734670565612,
 62, 3, 0.008322, 0.99929318916319898,
 63, 3, 0.006143, 0.99892197466752941,
 64, 1, 0.023416, 0.99801734670565612,
 65, 1, 0.011784, 0.99801734670565623,
